Interface:  eno1
('16:56:09.548080', 1799.16, 2248.95, 10822.51, 17.9, 4.2, 1.7386944444444452)
('16:56:09.582144', 2088.9, 2088.9, 10822.54, 17.9, 8.0, 1.6081111111111117)
('16:56:09.615900', 2107.97, 1756.64, 10822.54, 17.9, 4.2, 1.8382777777777786)
('16:56:09.649649', 2108.42, 2108.42, 10814.77, 17.9, 0.0, 1.947861111111112)
('16:56:09.676530', 1764.71, 2205.88, 10814.77, 17.9, 5.9, 1.9067777777777788)
[Debug] Time:  1.0000762939453125
('16:56:09.706320', 1990.5, 1990.5, 10814.99, 17.9, 4.2, 1.7808888888888896)
('16:56:09.740496', 2152.44, 1735.03, 10822.59, 17.9, 4.5, 1.875111111111112)
('16:56:09.769647', 2034.15, 2034.15, 10822.59, 17.9, 10.0, 1.89688888888889)
('16:56:09.795308', 1848.61, 2310.76, 10822.53, 17.9, 12.5, 2.050777777777779)
('16:56:09.821432', 2269.84, 1815.88, 10774.28, 17.9, 8.7, 1.6610555555555562)
('16:56:09.853496', 1849.33, 2219.2, 10774.31, 17.9, 10.0, 1.8081388888888899)
('16:56:09.878480', 1898.69, 1898.69, 10775.76, 17.9, 22.2, 1.8178333333333343)
('16:56:09.905131', 2224.97, 1779.97, 10779.94, 17.9, 8.3, 1.8084722222222231)
('16:56:09.939079', 2150.84, 2096.07, 10785.11, 17.9, 8.3, 1.5578611111111118)
('16:56:09.972976', 1749.32, 2099.18, 10789.04, 17.9, 0.0, 1.8384166666666677)
('16:56:09.997488', 1935.27, 1935.27, 10792.86, 17.9, 9.5, 1.9887500000000016)
('16:56:10.029810', 2201.45, 1834.54, 10800.24, 17.9, 12.5, 1.779111111111112)
('16:56:10.054880', 1892.22, 2365.28, 10803.93, 17.9, 0.0, 1.8887777777777788)
('16:56:10.079293', 1943.12, 1943.12, 10807.84, 17.9, 8.3, 2.0160000000000005)
('16:56:10.113412', 2085.55, 1737.96, 10807.84, 17.9, 7.1, 2.1244166666666673)
('16:56:10.139924', 2236.57, 2236.57, 10808.05, 17.9, 0.0, 2.2839166666666677)
