time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
15:35:53.812493,145.55,145.55,8224.74,14.0,0.5,1.339222222222223
15:35:53.923078,109.26,109.26,8224.74,14.0,0.3,1.2998333333333338
15:35:54.033691,134.4,134.4,8224.74,14.0,0.8,1.2610555555555558
15:35:54.144518,109.02,109.02,8224.74,14.0,0.5,1.1998611111111113
15:35:54.255066,109.29,109.29,8224.74,14.0,0.3,1.199916666666667
15:35:54.365211,146.26,146.26,8224.74,14.0,0.3,1.1998888888888892
15:35:54.475817,109.24,109.24,8224.73,14.0,0.3,1.1999444444444447
15:35:54.586767,121.92,121.92,8224.73,14.0,1.8,1.2024166666666671
15:35:54.702264,104.61,104.61,8224.73,14.0,2.1,1.1999722222222227
15:35:54.812921,145.58,145.58,8224.73,14.0,0.5,1.199944444444445
15:35:54.923452,109.31,109.31,8224.73,14.0,0.3,1.2000000000000004
15:35:55.034494,113.87,113.87,8224.73,14.0,0.0,1.2000000000000004
