time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
15:15:02.766398,11.25,8.78,9650.17,16.3,2.5,1.256944444444445
15:15:02.869616,6.09,7.4,9650.61,16.3,2.2,1.3341666666666676
15:15:02.972678,9.1,7.33,9650.83,16.3,1.6,1.1931666666666672
15:15:03.076091,8.99,8.37,9651.5,16.3,1.9,1.2108611111111118
15:15:03.182345,5.79,5.7,9651.22,16.3,2.2,1.278444444444445
15:15:03.285428,5.44,5.06,9651.21,16.3,2.5,1.1938611111111117
15:15:03.388550,5.28,5.72,9648.84,16.3,2.5,1.2863055555555563
15:15:03.491633,5.36,6.46,9649.27,16.3,1.1,1.192916666666667
15:15:03.594608,5.44,5.14,9648.77,16.3,1.1,1.2068611111111116
15:15:03.697913,14.27,12.21,9648.52,16.3,2.2,1.184916666666667
15:15:03.800940,5.36,5.06,9649.24,16.3,1.4,1.2861666666666673
15:15:03.903901,5.37,5.73,9649.45,16.3,1.1,1.1940277777777784
15:15:04.007207,5.27,5.05,9649.64,16.3,1.1,1.2279722222222227
15:15:04.116010,8.69,6.88,9649.59,16.3,1.6,1.276888888888889
15:15:04.224390,8.09,7.05,9651.03,16.3,2.9,1.1933055555555558
15:15:04.335871,14.24,10.91,9663.42,16.3,5.0,1.5826111111111119
15:15:04.440517,39.19,71521.23,9677.41,16.3,4.6,1.5535833333333344
15:15:04.546327,5.3,118658.14,9680.36,16.3,4.3,1.4942777777777785
15:15:04.651791,5.32,118949.36,9681.95,16.3,4.6,1.4957222222222226
15:15:04.758491,5.33,118872.92,9683.62,16.3,4.5,1.4983888888888894
15:15:04.864071,8.95,118957.99,9686.05,16.3,4.9,1.4914722222222228
15:15:04.969657,4.59,118514.14,9687.81,16.3,4.3,1.5027222222222227
15:15:05.075489,5.22,118988.42,9687.16,16.3,4.1,1.6303055555555561
15:15:05.180736,22.23,118739.93,9690.38,16.3,5.1,1.3921388888888897
15:15:05.286347,4.66,118119.47,9689.77,16.3,5.7,1.8784444444444455
15:15:05.391440,15.31,118268.29,9696.32,16.3,5.1,1.6737777777777785
15:15:05.496997,5.98,117549.11,9715.98,16.4,7.3,1.6820000000000013
15:15:05.602424,5.39,116899.57,9731.72,16.4,8.1,1.85638888888889
15:15:05.707500,4.76,118720.7,9745.57,16.4,7.9,1.7006666666666672
15:15:05.813378,12.51,118495.96,9755.12,16.4,7.6,1.8947500000000008
15:15:05.918680,4.67,118743.76,9757.7,16.4,7.8,1.7376666666666671
15:15:06.023780,7.62,116728.83,9697.65,16.3,7.1,1.9482777777777787
15:15:06.128868,7.98,118381.87,9712.66,16.4,7.6,1.780416666666667
15:15:06.234270,3.17,116746.44,9730.47,16.4,7.8,1.7435833333333342
15:15:06.339550,6.05,118266.08,9747.68,16.4,7.6,1.9444722222222228
15:15:06.445080,10.81,117606.37,9750.84,16.4,7.3,2.1598055555555566
15:15:06.550407,9.49,13524.55,9680.31,16.3,6.5,1.8708888888888902
15:15:06.655035,0.0,1627.88,9684.66,16.3,4.6,1.3733055555555564
15:15:06.759641,2.18,1628.23,9680.32,16.3,5.4,1.4916944444444453
15:15:06.864252,6.33,1628.16,9682.79,16.3,4.9,1.389194444444445
15:15:06.968812,0.0,1628.94,9684.0,16.3,4.1,1.3656388888888895
15:15:07.073359,1.81,1629.15,9681.59,16.3,4.1,1.457694444444445
15:15:07.177937,4.63,1624.09,9682.46,16.3,4.3,1.5203888888888895
15:15:07.282516,0.9,1628.64,9683.14,16.3,5.2,1.6964722222222233
15:15:07.387077,11.24,1628.93,9684.02,16.3,3.8,1.7483611111111117
15:15:07.491618,0.0,1629.24,9684.13,16.3,4.3,1.6175277777777786
15:15:07.596187,0.0,1628.81,9696.57,16.3,6.5,1.669555555555556
15:15:07.700787,16.23,1627.72,9708.47,16.4,7.1,1.5707222222222235
15:15:07.804363,3.36,1634.32,9723.56,16.4,6.6,1.7473888888888895
15:15:07.907917,21.54,1628.92,9743.07,16.4,7.1,1.7977777777777781
15:15:08.011617,14.31,66434.71,9744.91,16.4,7.1,1.8094444444444449
15:15:08.116615,8.02,116881.77,9696.58,16.3,9.0,1.8883333333333339
15:15:08.227254,5.7,117153.42,9717.68,16.4,7.9,1.770444444444445
15:15:08.337639,10.83,118032.0,9735.18,16.4,11.5,3.6385555555555564
15:15:08.441438,10.99,117535.39,9742.86,16.4,7.6,2.307388888888889
15:15:08.551981,7.14,32021.01,9681.01,16.3,8.7,2.4329166666666673
15:15:08.655578,1.6,1109.5,9680.61,16.3,4.1,1.9567500000000007
15:15:08.766237,0.0,1114.24,9682.76,16.3,4.5,1.7563888888888899
15:15:08.876843,1.5,1114.77,9680.44,16.3,4.7,1.7431388888888895
15:15:08.987479,2.38,1105.03,9685.63,16.3,3.4,1.672111111111112
15:15:09.098072,0.0,1114.9,9684.03,16.3,5.5,1.7430555555555567
15:15:09.208697,0.0,1114.59,9684.37,16.3,4.5,1.5708055555555562
15:15:09.319416,0.0,1104.2,9682.87,16.3,5.5,1.5486111111111116
15:15:09.430094,7.62,1114.05,9686.61,16.3,4.5,1.6637500000000012
15:15:09.540726,0.56,1115.08,9683.64,16.3,4.5,1.5919166666666673
15:15:09.651390,0.0,1114.19,9700.09,16.3,6.8,1.676083333333334
15:15:09.762017,0.0,1105.12,9702.03,16.3,9.2,1.9891666666666679
15:15:09.872814,0.0,1112.85,9711.96,16.4,6.6,1.9000277777777785
15:15:09.983443,2.38,1114.55,9729.29,16.4,7.7,1.884944444444445
15:15:10.094087,0.0,95280.5,9672.09,16.3,7.7,1.9960277777777788
15:15:10.204401,9.7,118543.82,9690.86,16.3,9.0,1.9513333333333343
15:15:10.307925,40.86,117690.62,9703.7,16.3,9.6,1.8597222222222232
15:15:10.411752,31.96,117538.15,9722.57,16.4,9.5,1.7887222222222232
15:15:10.522264,5.14,118082.59,9724.79,16.4,8.0,2.422416666666667
15:15:10.632948,1.5,7637.41,9660.27,16.3,9.5,2.4749444444444446
15:15:10.743605,1.5,217.19,9660.0,16.3,4.7,1.9979166666666675
15:15:10.850250,0.0,225.36,9658.88,16.3,3.8,1.889722222222223
15:15:10.953700,0.0,212.12,9658.08,16.3,5.2,1.8202777777777785
15:15:11.064232,1.5,226.89,9673.52,16.3,8.7,1.9640555555555568
15:15:11.174864,0.0,224.01,9669.2,16.3,6.3,2.354805555555556
15:15:11.285482,0.0,217.26,9664.68,16.3,5.2,1.7649166666666676
15:15:11.396008,5.25,226.9,9665.95,16.3,4.5,1.523472222222223
15:15:11.506586,13.04,228.81,9664.64,16.3,4.2,1.4619444444444456
15:15:11.617109,0.0,218.28,9667.53,16.3,5.5,1.9844444444444451
15:15:11.727757,13.04,238.1,9693.26,16.3,9.8,2.010250000000001
15:15:11.838425,0.0,217.16,9711.32,16.4,10.7,1.7540000000000007
15:15:11.949094,11.57,228.62,9727.56,16.4,9.7,1.9124722222222228
15:15:12.059697,31.87,20562.33,9738.8,16.4,9.3,2.094972222222223
15:15:12.170372,41.82,105894.54,9684.37,16.3,8.4,1.8460277777777785
15:15:12.281014,32.49,117237.99,9703.93,16.3,8.4,1.880833333333334
15:15:12.391705,22.49,115911.3,9717.84,16.4,6.9,1.7884444444444452
15:15:12.502316,5.07,116805.02,9739.98,16.4,6.9,1.5998888888888898
15:15:12.612931,27.49,77081.5,9743.54,16.4,7.3,2.2384166666666676
15:15:12.723552,2.72,1057.95,9684.79,16.3,4.7,1.58063888888889
15:15:12.833480,14.56,1057.13,9684.36,16.3,4.5,1.5294166666666678
15:15:12.944148,11.54,1059.51,9685.29,16.3,4.0,1.4820555555555563
15:15:13.054797,11.54,1059.69,9683.44,16.3,3.7,1.5362777777777785
15:15:13.165453,12.16,1061.13,9690.76,16.3,3.7,1.414250000000001
15:15:13.276124,0.56,1048.02,9689.64,16.3,4.5,1.445722222222223
15:15:13.386858,28.34,1070.33,9690.23,16.3,5.0,1.862694444444446
15:15:13.497530,23.1,1070.92,9690.18,16.3,3.9,1.5232500000000009
15:15:13.608105,0.0,1048.95,9691.74,16.3,3.7,1.5457222222222233
15:15:13.718688,0.0,1048.86,9700.52,16.3,6.1,1.6242777777777788
15:15:13.829241,11.57,1060.61,9717.29,16.4,6.9,1.6251666666666675
15:15:13.939880,2.1,1048.33,9728.78,16.4,6.3,1.7260833333333345
15:15:14.050495,0.0,1048.56,9743.75,16.4,6.8,1.7133888888888906
15:15:14.161116,9.69,58825.75,9748.35,16.4,7.6,2.189833333333334
15:15:14.271793,22.92,117467.77,9698.88,16.3,7.1,1.6800833333333343
15:15:14.382453,10.38,118037.12,9714.55,16.4,7.6,1.945166666666668
15:15:14.493042,5.07,117943.89,9727.84,16.4,6.9,1.8245277777777789
15:15:14.603607,5.07,117789.0,9744.03,16.4,7.9,2.3542222222222233
15:15:14.713246,4.49,54156.27,9740.95,16.4,6.4,2.414916666666668
15:15:14.819769,1.56,902.45,9683.84,16.3,4.3,1.7130833333333344
15:15:14.930381,0.0,897.44,9680.59,16.3,4.2,1.6810555555555569
15:15:15.040663,0.0,900.13,9678.62,16.3,4.5,1.8326666666666678
15:15:15.145195,1.59,889.66,9676.47,16.3,3.8,1.6996666666666678
15:15:15.249789,0.0,899.13,9677.89,16.3,4.1,1.5403055555555565
15:15:15.357335,0.0,893.87,9678.74,16.3,3.2,1.383361111111112
15:15:15.466676,5.31,907.88,9673.42,16.3,4.5,1.4339444444444454
15:15:15.577263,0.0,897.64,9674.91,16.3,3.7,1.4386944444444456
15:15:15.687770,1.5,888.84,9676.03,16.3,4.2,1.5554722222222233
15:15:15.798311,0.0,898.01,9686.45,16.3,5.5,1.5467222222222234
15:15:15.908801,0.0,898.43,9705.38,16.3,6.8,1.5777500000000009
15:15:16.019264,0.0,898.65,9715.65,16.4,6.1,1.6918611111111121
15:15:16.129813,0.8,898.67,9736.11,16.4,7.4,1.7749444444444455
15:15:16.235146,16.58,77060.69,9737.19,16.4,7.7,2.0180277777777786
15:15:16.346385,7.95,118156.56,9687.95,16.3,8.9,1.7965277777777788
15:15:16.457668,10.25,117922.51,9707.0,16.3,6.6,1.6776111111111118
15:15:16.568569,5.92,118572.63,9724.14,16.4,7.3,1.730472222222223
15:15:16.679366,5.13,117355.02,9734.12,16.4,6.9,2.21238888888889
15:15:16.790075,0.0,18489.9,9673.75,16.3,6.3,1.9151666666666678
15:15:16.901345,1.35,592.35,9675.77,16.3,4.5,1.8005833333333345
15:15:17.011996,4.55,587.92,9672.17,16.3,4.5,1.6153333333333342
15:15:17.122732,3.32,585.83,9674.15,16.3,4.2,1.6152500000000007
15:15:17.233662,0.0,593.44,9674.08,16.3,5.0,1.5117777777777788
15:15:17.344445,0.79,585.59,9678.57,16.3,5.5,1.7406111111111122
15:15:17.455198,7.76,594.38,9676.53,16.3,4.0,1.5272222222222231
15:15:17.565747,0.0,586.03,9676.01,16.3,4.0,1.539527777777779
15:15:17.676348,3.28,585.75,9679.04,16.3,5.5,1.7419444444444454
15:15:17.787065,0.79,595.31,9678.63,16.3,4.5,1.4776388888888896
15:15:17.897489,5.38,587.42,9699.19,16.3,6.9,1.564750000000001
15:15:18.005140,0.0,592.1,9715.71,16.4,6.8,1.5777222222222234
15:15:18.115745,0.79,586.53,9729.83,16.4,6.3,1.7491666666666676
15:15:18.226333,9.63,34314.54,9738.23,16.4,6.9,2.139111111111112
15:15:18.337075,8.4,106612.4,9680.48,16.3,9.4,2.4238888888888903
15:15:18.447644,12.86,117315.48,9699.05,16.3,7.2,1.872861111111112
15:15:18.558255,5.14,116210.44,9721.03,16.4,8.0,2.3076944444444454
15:15:18.663352,12.56,117359.68,9729.95,16.4,7.9,2.072861111111112
15:15:18.774254,8.81,63700.54,9731.13,16.4,7.4,2.3758333333333344
15:15:18.885809,1.42,121.77,9675.04,16.3,5.0,1.7831388888888897
15:15:18.996825,0.0,122.36,9676.51,16.3,4.5,1.6833055555555565
15:15:19.099845,0.0,131.86,9675.72,16.3,3.8,1.7013055555555565
15:15:19.203250,1.53,121.26,9677.44,16.3,3.5,1.5304444444444454
15:15:19.313971,0.0,132.12,9678.11,16.3,5.8,1.525722222222223
15:15:19.424725,20.39,122.65,9680.61,16.3,4.7,1.8400555555555564
15:15:19.535340,0.0,122.8,9678.52,16.3,3.7,1.5692222222222232
15:15:19.645981,3.32,122.78,9682.31,16.3,4.2,1.5916666666666677
15:15:19.756612,0.0,132.23,9679.61,16.3,4.7,1.5615277777777785
15:15:19.867231,0.0,122.8,9690.73,16.3,4.8,1.6878055555555567
15:15:19.977839,1.89,122.81,9707.62,16.3,6.9,1.754277777777779
15:15:20.086253,1.46,125.3,9718.3,16.4,7.0,1.8805555555555569
15:15:20.191326,44.44,129.28,9738.34,16.4,7.0,1.8361666666666676
15:15:20.296689,40.8,84802.3,9739.12,16.4,9.2,2.0218055555555567
15:15:20.407545,13.11,107624.01,9698.08,16.3,6.9,1.7081944444444455
15:15:20.518234,8.61,108530.58,9714.47,16.4,7.6,1.8344166666666675
15:15:20.628872,7.26,108173.95,9727.26,16.4,8.4,2.2024722222222226
15:15:20.739476,5.14,109614.19,9736.46,16.4,7.9,2.365500000000001
15:15:20.850364,0.56,122.5,9675.35,16.3,6.9,1.9495555555555566
15:15:20.961316,0.0,122.43,9678.33,16.3,5.0,1.8697222222222234
15:15:21.071997,0.0,122.73,9678.43,16.3,5.0,1.6709166666666677
15:15:21.182640,1.43,132.22,9676.52,16.3,4.5,1.5753888888888898
15:15:21.292850,2.0,123.82,9681.02,16.3,5.0,1.5554166666666676
15:15:21.395931,6.23,122.25,9676.22,16.3,3.6,1.5581666666666676
15:15:21.499379,3.29,131.31,9678.48,16.3,4.1,1.4553333333333347
15:15:21.603651,4.06,120.25,9678.37,16.3,3.8,1.4641944444444457
15:15:21.706753,0.0,131.75,9680.57,16.3,4.9,1.413722222222223
15:15:21.809837,0.0,121.64,9669.71,16.3,5.4,1.7228888888888896
15:15:21.912944,8.32,121.61,9644.99,16.3,4.7,1.5420000000000005
15:15:22.016101,0.0,131.68,9644.82,16.3,1.1,1.4253888888888904
15:15:22.119218,0.0,121.6,9645.01,16.3,1.4,1.443583333333334
15:15:22.222129,0.0,132.0,9645.02,16.3,1.4,1.272222222222223
15:15:22.325051,0.0,121.83,9645.48,16.3,1.9,1.3836388888888893
15:15:22.427941,5.64,121.87,9646.16,16.3,1.1,1.3878611111111117
15:15:22.530834,5.26,132.02,9646.1,16.3,1.1,1.4350555555555564
15:15:22.634081,3.67,121.45,9646.57,16.3,1.4,1.4008611111111118
15:15:22.738205,2.89,130.46,9646.75,16.3,1.4,1.283555555555556
15:15:22.841135,3.07,121.82,9646.46,16.3,2.2,1.2919444444444448
15:15:22.944135,0.0,121.74,9646.65,16.3,1.4,1.270805555555556
15:15:23.047028,0.0,132.02,9646.61,16.3,1.1,1.2697222222222229
15:15:23.149906,0.0,121.88,9646.8,16.3,1.1,1.328472222222223
15:15:23.252998,0.61,121.63,9646.77,16.3,1.6,1.2554166666666673
15:15:23.355964,0.0,131.93,9647.97,16.3,2.2,1.5768888888888897
15:15:23.459104,6.23,121.57,9648.41,16.3,1.4,1.3078888888888898
15:15:23.561991,10.35,121.87,9648.36,16.3,1.1,1.3842777777777784
15:15:23.664889,0.0,132.01,9649.3,16.3,2.2,1.6530833333333341
15:15:23.767869,0.0,121.76,9655.65,16.3,3.8,1.9471944444444453
15:15:23.871181,0.0,131.49,9649.59,16.3,4.7,1.9591944444444453
15:15:23.974315,0.0,121.58,9650.36,16.3,3.8,1.7081388888888902
15:15:24.077692,0.0,121.3,9650.34,16.3,3.8,1.5415000000000008
15:15:24.187876,0.0,132.77,9650.83,16.3,3.2,1.6016388888888895
15:15:24.290999,0.0,121.59,9650.83,16.3,1.4,1.2464722222222226
15:15:24.394012,5.63,121.72,9652.98,16.3,1.6,1.2524444444444451
15:15:24.497332,3.06,131.47,9653.22,16.3,1.6,1.432722222222223
15:15:24.605262,0.0,125.86,9655.29,16.3,1.4,1.3707500000000006
15:15:24.708191,3.07,121.82,9655.79,16.3,1.6,1.3419722222222232
15:15:24.811108,0.0,121.84,9656.5,16.3,1.4,1.3826111111111117
15:15:24.914206,0.0,131.76,9653.88,16.3,1.6,1.260833333333334
15:15:25.022731,0.0,125.17,9654.8,16.3,1.1,1.3026388888888893
15:15:25.125634,0.0,121.85,9655.25,16.3,1.1,1.348055555555556
15:15:25.228957,0.0,131.47,9655.25,16.3,1.6,1.4736388888888898
15:15:25.339524,12.88,122.86,9655.25,16.3,1.8,1.3433055555555558
15:15:25.450022,5.25,122.93,9656.46,16.3,2.1,1.4988888888888894
15:15:25.560599,0.0,122.85,9656.66,16.3,1.8,1.3090833333333343
15:15:25.671470,0.0,131.94,9659.07,16.3,2.4,1.7577500000000013
15:15:25.782028,0.0,122.87,9659.75,16.3,1.6,1.4531111111111121
15:15:25.892580,0.0,122.88,9659.98,16.3,1.6,1.306694444444445
15:15:26.003117,0.0,132.34,9660.43,16.3,0.8,1.296416666666667
15:15:26.113827,0.56,122.7,9660.85,16.3,0.8,1.216333333333334
15:15:26.224269,0.0,123.0,9661.31,16.3,1.1,1.2722777777777783
15:15:26.334795,0.0,122.9,9661.28,16.3,1.8,1.3729444444444452
15:15:26.445354,5.25,132.32,9661.51,16.3,1.6,1.2303888888888894
15:15:26.555851,0.0,122.94,9661.7,16.3,1.1,1.277694444444445
15:15:26.666246,0.0,123.05,9662.14,16.3,1.1,1.2583055555555562
15:15:26.776694,0.0,122.99,9662.14,16.3,2.1,1.4510555555555564
15:15:26.887060,0.0,132.55,9662.81,16.3,0.8,1.305472222222223
15:15:26.997489,0.0,123.01,9663.02,16.3,1.3,1.5341388888888898
15:15:27.107891,0.0,123.04,9662.76,16.3,1.1,1.2661944444444453
15:15:27.218311,0.0,123.02,9662.71,16.3,1.3,1.36513888888889
15:15:27.328767,0.0,132.44,9660.3,16.3,3.9,1.69838888888889
15:15:27.439284,8.97,122.91,9660.85,16.3,1.3,1.2579444444444452
15:15:27.549675,0.0,123.05,9660.38,16.3,0.5,1.4664166666666678
15:15:27.660112,0.0,132.46,9657.48,16.3,1.8,1.2663888888888897
15:15:27.770675,0.0,122.86,9657.88,16.3,1.1,1.355666666666667
15:15:27.881204,0.0,122.9,9657.39,16.3,2.1,1.3602777777777788
15:15:27.991707,0.57,122.93,9656.88,16.3,1.1,1.3006944444444453
15:15:28.102172,0.0,132.43,9656.84,16.3,1.1,1.2697500000000008
15:15:28.212610,0.0,123.0,9653.38,16.3,1.1,1.348972222222223
15:15:28.322747,0.57,123.34,9654.55,16.3,3.7,2.104694444444446
15:15:28.426943,5.57,130.37,9654.79,16.3,0.8,1.4394722222222234
15:15:28.537545,0.0,122.82,9655.28,16.3,1.8,1.4043055555555568
15:15:28.648027,0.57,122.95,9655.95,16.3,1.8,1.431472222222223
15:15:28.758484,13.42,122.98,9657.45,16.3,1.6,1.2344722222222229
15:15:28.868888,0.57,132.5,9655.38,16.3,3.4,2.116805555555556
15:15:28.979410,0.57,122.91,9655.2,16.3,1.3,1.5152500000000009
15:15:29.089779,0.0,123.08,9655.4,16.3,1.1,1.5897777777777788
15:15:29.200191,0.0,123.03,9655.84,16.3,1.6,1.5275555555555564
15:15:29.310335,0.0,132.82,9655.92,16.3,1.6,1.3428611111111115
15:15:29.413318,5.63,121.76,9656.13,16.3,1.9,1.3907500000000008
15:15:29.516632,0.0,121.37,9657.07,16.3,1.6,1.3918333333333341
15:15:29.626989,1.13,132.56,9657.52,16.3,1.3,1.3529444444444454
15:15:29.729893,0.0,121.85,9657.49,16.3,1.9,1.7135555555555564
15:15:29.833030,0.0,121.58,9658.18,16.3,0.8,1.3961111111111117
15:15:29.936116,0.0,131.77,9658.38,16.3,1.1,1.3030277777777781
15:15:30.039052,0.0,121.81,9659.08,16.3,1.1,1.2045277777777783
15:15:30.142003,0.0,131.95,9656.07,16.3,0.8,1.1999166666666672
15:15:30.245054,22.65,122.17,9656.61,16.3,1.4,1.3482500000000006
15:15:30.348376,53.36,132.53,9656.82,16.3,1.9,1.3813888888888894
15:15:30.459021,55.75,54.65,9656.58,16.3,1.6,1.249
15:15:30.569651,12.99,11.51,9657.29,16.3,2.1,1.1928055555555561
15:15:30.680209,5.49,4.79,9660.24,16.3,3.9,1.5618055555555563
15:15:30.791035,16.73,15.13,9657.87,16.3,4.2,1.9121111111111115
15:15:30.894610,21.34,63.35,9658.35,16.3,3.5,1.299388888888889
15:15:31.005432,6.84,4.78,9658.78,16.3,6.5,1.4038333333333337
15:15:31.109803,5.37,5.07,9656.09,16.3,4.6,1.3061388888888894
15:15:31.214119,15.95,12.11,9656.54,16.3,5.1,1.304027777777778
15:15:31.321643,13.44,11.33,9657.23,16.3,4.5,1.4194166666666672
15:15:31.432994,19.08,15.15,9657.58,16.3,5.7,1.5823055555555563
15:15:31.544065,16.27,10.36,9657.82,16.3,2.4,1.3708055555555558
15:15:31.654634,5.07,4.86,9658.25,16.3,1.8,1.3108333333333337
15:15:31.765267,9.27,4.78,9658.95,16.3,1.8,1.3748888888888895
15:15:31.875824,15.05,12.6,9659.19,16.3,1.1,1.2748055555555557
15:15:31.986366,44.67,14.99,9660.6,16.3,2.4,1.3999444444444447
15:15:32.097114,19.79,46.15,9657.38,16.3,1.1,1.295694444444445
15:15:32.207758,39.59,23.45,9658.08,16.3,1.6,1.2090000000000005
15:15:32.318420,7.32,5.54,9658.32,16.3,1.8,1.2315833333333337
15:15:32.429504,5.05,6.14,9659.02,16.3,1.6,1.194916666666667
15:15:32.532790,9.76,6.66,9659.51,16.3,0.5,1.1999444444444447
15:15:32.635777,5.37,5.06,9660.43,16.3,1.4,1.221138888888889
15:15:32.738807,14.82,8.8,9660.6,16.3,1.4,1.575250000000001
15:15:32.842737,8.81,7.95,9661.28,16.3,1.9,1.2726111111111118
15:15:32.948752,5.86,6.48,9661.25,16.3,1.9,1.277916666666667
15:15:33.051665,5.37,5.07,9658.04,16.3,1.1,1.3657222222222225
15:15:33.154893,5.28,4.98,9658.46,16.3,1.1,1.2381111111111114
15:15:33.264959,5.02,4.74,9657.84,16.3,2.4,1.3939444444444449
15:15:33.367990,5.9,5.06,9654.03,16.3,1.6,1.7444444444444456
15:15:33.471136,10.05,10.13,9655.09,16.3,0.8,1.333055555555556
