time,net_in(kB),net_out(kB),MEM(MB),MEM%,CPU%,CPU_freq(Hz)
15:25:49.707597,4.91,5.32,11949.66,22.9,0.8,1.199944444444445
15:25:49.818465,4.84,4.56,11949.66,22.9,0.3,1.1999166666666672
15:25:49.929404,8.24,7.36,11949.66,22.9,0.8,1.399972222222223
15:25:50.040254,4.92,4.63,11949.66,22.9,0.5,1.3027777777777785
15:25:50.150895,5.07,4.85,11949.66,22.9,0.3,1.3026666666666675
15:25:50.261525,4.93,4.78,11949.66,22.9,0.5,1.2527777777777782
15:25:50.372211,8.4,7.38,11949.9,22.9,0.3,1.2007500000000004
15:25:50.483031,5.06,4.71,11949.9,22.9,0.0,1.1999722222222227
15:25:50.593935,4.84,4.56,11949.9,22.9,0.3,1.1999722222222227
15:25:50.704873,8.31,7.98,11948.18,22.9,0.8,1.203555555555556
15:25:50.814958,7.22,6.53,11948.18,22.9,0.3,1.2055277777777782
15:25:50.925003,5.02,5.36,11948.18,22.9,0.5,1.2000000000000004
15:25:51.035816,4.92,4.64,11948.18,22.9,0.0,1.1998611111111117
15:25:51.146725,4.84,4.63,11948.18,22.9,0.5,1.1999722222222227
15:25:51.257630,8.38,6.6,11948.17,22.9,0.5,1.199805555555556
15:25:51.368644,4.91,6.62,11947.96,22.9,0.8,1.4192777777777787
15:25:51.479881,4.9,5.3,11948.5,22.9,1.0,1.3027500000000005
15:25:51.591036,5.04,5.38,11948.5,22.9,0.5,1.2499444444444445
15:25:51.702059,4.98,7.44,11948.5,22.9,0.5,1.2499444444444445
15:25:51.813083,4.91,4.63,11948.5,22.9,0.0,1.2499722222222225
15:25:51.924075,4.91,4.63,11948.5,22.9,0.5,1.1999722222222227
15:25:52.035115,4.84,4.49,11964.74,22.9,1.3,2.0970000000000013
15:25:52.146317,5.04,4.76,11946.53,22.9,3.4,1.5637500000000006
15:25:52.257491,5.04,4.76,11946.29,22.9,0.0,1.472166666666667
15:25:52.368486,4.91,4.56,11946.29,22.9,0.3,1.4965000000000004
15:25:52.479592,5.47,4.69,11946.28,22.9,0.8,1.562972222222223
15:25:52.588660,5.07,4.78,11946.28,22.9,0.3,1.468944444444445
15:25:52.699749,4.91,6.0,11946.77,22.9,1.3,1.5446666666666673
15:25:52.810812,21.23,20.08,11947.21,22.9,2.1,1.2971111111111115
15:25:52.921889,9.28,8.19,11947.21,22.9,0.5,1.2471944444444447
15:25:53.032889,23.38,17.91,11947.7,22.9,1.6,1.3582500000000008
15:25:53.143949,16.18,13.0,11947.7,22.9,0.8,1.255527777777778
15:25:53.254860,5.05,4.7,11947.95,22.9,0.3,1.2470833333333335
15:25:53.365680,6.5,8.74,11947.95,22.9,0.5,1.247166666666667
15:25:53.476650,4.98,5.46,11947.95,22.9,0.3,1.1999444444444447
15:25:53.587595,4.91,4.56,11947.95,22.9,0.0,1.199916666666667
15:25:53.698488,6.89,6.62,11947.95,22.9,0.3,1.2152500000000004
15:25:53.808976,4.93,5.34,11940.28,22.9,2.6,1.3178333333333336
15:25:53.915097,5.13,5.63,11940.28,22.9,0.5,1.2656944444444447
15:25:54.025976,4.91,4.63,11940.28,22.9,0.5,1.2388333333333337
15:25:54.136777,5.48,5.13,11940.28,22.9,0.3,1.3255000000000008
15:25:54.247652,4.99,4.7,11940.27,22.9,0.3,1.2979722222222223
15:25:54.358588,4.98,5.46,11940.27,22.9,0.5,1.297194444444445
15:25:54.469449,6.96,4.56,11940.27,22.9,0.5,1.297166666666667
15:25:54.580350,4.84,5.25,11940.27,22.9,0.5,1.297166666666667
15:25:54.691288,4.91,4.56,11940.27,22.9,0.3,1.2971666666666668
15:25:54.802266,22.35,15.75,11940.27,22.9,1.1,1.297194444444445
15:25:54.913243,8.38,6.67,11940.27,22.9,0.8,1.2971111111111115
15:25:55.024319,13.38,11.1,11940.27,22.9,11.7,1.1998888888888892
15:25:55.135990,31.32,23.86,11939.94,22.8,1.0,1.1998611111111113
15:25:55.247050,20.15,15.39,11939.92,22.8,0.8,1.1998888888888892
15:25:55.357545,5.9,7.49,11938.03,22.8,1.1,1.2516111111111115
15:25:55.468302,15.32,15.45,11936.61,22.8,1.3,1.1999722222222227
15:25:55.579284,9.96,9.61,11936.61,22.8,0.5,1.1999444444444447
15:25:55.690264,7.3,6.95,11940.05,22.9,1.8,1.688500000000001
15:25:55.801245,7.85,8.38,11947.68,22.9,3.2,1.6845833333333342
15:25:55.912444,5.04,5.37,11947.68,22.9,3.9,1.3011111111111118
15:25:56.023566,7.15,6.12,11947.67,22.9,2.9,1.302722222222223
15:25:56.134689,5.04,4.62,11947.67,22.9,0.5,1.302694444444445
15:25:56.245652,9.7,6.9,11948.11,22.9,2.1,1.4430277777777787
15:25:56.356368,49.55,43.63,11950.79,22.9,3.2,1.4790555555555565
15:25:56.465671,9.49,14.53,11950.92,22.9,1.3,1.4582777777777787
15:25:56.576488,7.46,6.42,11950.92,22.9,0.3,1.3055000000000005
15:25:56.687248,20.83,15.85,11950.92,22.9,0.3,1.2526944444444448
15:25:56.797983,5.06,4.78,11950.1,22.9,0.0,1.1999722222222227
15:25:56.908705,4.99,4.64,11950.1,22.9,0.5,1.199916666666667
15:25:57.019576,4.99,4.63,11950.1,22.9,0.3,1.199944444444445
15:25:57.130457,4.84,5.32,11950.1,22.9,0.0,1.199944444444445
15:25:57.241364,7.1,4.7,11949.53,22.9,1.0,1.199944444444445
15:25:57.352234,4.99,4.7,11949.53,22.9,0.5,1.2007500000000002
15:25:57.463303,37.9,38.04,11949.07,22.9,3.7,1.2999444444444452
15:25:57.574438,7.79,7.08,11949.07,22.9,0.3,1.2527500000000005
15:25:57.685413,10.1,9.75,11948.82,22.9,1.3,1.2000000000000004
15:25:57.796365,7.16,6.95,11948.82,22.9,0.8,1.1998611111111115
15:25:57.907339,8.99,8.24,11948.82,22.9,0.8,1.1999166666666672
15:25:58.018228,4.84,4.63,11948.82,22.9,0.5,1.199916666666667
15:25:58.129127,4.98,4.63,11948.82,22.9,0.3,1.2000000000000004
15:25:58.239978,4.92,4.63,11948.82,22.9,0.3,1.1999722222222227
15:25:58.350813,5.46,5.99,11948.73,22.9,0.5,1.1999722222222227
15:25:58.461628,4.99,4.71,11948.73,22.9,0.8,1.1999722222222227
15:25:58.572458,6.96,4.56,11948.73,22.9,0.5,1.1999722222222227
15:25:58.683304,5.41,4.56,11948.01,22.9,0.3,1.1994444444444445
15:25:58.794131,4.99,5.39,11948.01,22.9,1.1,1.3749722222222232
15:25:58.905171,4.91,6.0,11948.26,22.9,0.5,1.1999722222222227
15:25:59.016017,4.92,4.63,11948.26,22.9,0.5,1.199916666666667
15:25:59.126899,4.84,4.63,11948.01,22.9,0.3,1.1998333333333333
15:25:59.237739,5.41,5.2,11947.78,22.9,0.3,1.1999722222222227
15:25:59.348582,4.99,4.7,11947.78,22.9,0.3,1.2000000000000004
15:25:59.459375,4.85,4.57,11947.78,22.9,0.3,1.199944444444445
15:25:59.570376,10.68,8.08,11947.53,22.9,0.5,1.1999166666666672
15:25:59.681631,11.31,7.81,11949.49,22.9,9.9,1.229777777777778
15:25:59.793384,5.02,5.35,11969.18,22.9,10.7,1.3176111111111117
15:25:59.904267,10.23,7.72,11985.42,22.9,13.4,1.5081388888888898
15:26:00.015196,19.56,16.32,11985.42,22.9,8.9,1.5828333333333342
15:26:00.122164,31.02,38.96,11989.48,22.9,6.3,1.2483055555555562
15:26:00.234664,13.87,18.98,11989.45,22.9,2.3,1.4282222222222232
15:26:00.338695,27.97,50.32,11989.45,22.9,1.6,1.3144166666666672
15:26:00.445806,6.86,7.46,11989.45,22.9,0.8,1.2555000000000005
15:26:00.554139,7.55,9.23,11989.45,22.9,0.3,1.2568888888888894
15:26:00.657758,8.05,8.43,11989.69,22.9,0.5,1.199944444444445
15:26:00.768750,5.05,4.63,11989.69,22.9,0.3,1.1999722222222227
15:26:00.872922,5.89,6.66,11989.07,22.9,0.0,1.1998333333333335
15:26:00.984013,7.51,6.26,11992.76,22.9,3.4,1.2221388888888893
15:26:01.089664,6.17,9.02,12004.57,23.0,1.9,1.2026944444444447
15:26:01.200723,7.37,6.19,12004.15,23.0,0.3,1.199944444444445
15:26:01.306467,5.3,4.93,12004.14,23.0,0.0,1.1999722222222227
15:26:01.417023,7.05,4.65,12003.11,22.9,1.6,1.4338611111111117
15:26:01.523059,5.21,6.43,12003.11,22.9,0.8,1.3638611111111116
15:26:01.634295,4.9,4.62,12003.35,22.9,3.4,1.6220833333333344
15:26:01.745158,4.99,4.7,11999.64,22.9,1.3,1.8468333333333338
15:26:01.855994,4.99,6.77,11999.64,22.9,0.3,1.5999444444444453
15:26:01.966711,4.99,4.71,11999.64,22.9,0.3,1.359694444444445
15:26:02.077473,4.92,4.64,11999.64,22.9,0.5,1.3998611111111119
15:26:02.188221,4.92,4.64,11999.57,22.9,0.0,1.2102777777777782
15:26:02.298562,5.01,4.58,12014.11,23.0,2.1,2.5774444444444446
15:26:02.403087,6.04,5.79,12014.11,23.0,1.1,1.7595277777777787
15:26:02.513813,15.66,5.4,12014.35,23.0,0.5,1.4798333333333338
15:26:02.624476,5.07,5.4,12014.35,23.0,0.0,1.3332777777777782
15:26:02.735154,4.99,4.64,12014.35,23.0,0.5,1.4332777777777783
15:26:02.845869,6.81,5.33,12014.35,23.0,1.1,1.383472222222223
15:26:02.956615,4.92,4.78,12014.35,23.0,0.5,1.3335833333333342
15:26:03.067339,6.81,4.71,12014.35,23.0,0.0,1.3805555555555562
15:26:03.178036,5.06,4.85,12014.35,23.0,0.0,1.2805555555555561
15:26:03.288736,20.11,6.07,12014.34,23.0,0.5,1.2918888888888895
15:26:03.399511,5.06,5.32,12014.34,23.0,0.3,1.3348055555555558
15:26:03.510247,27.71,26.46,12014.34,23.0,2.1,1.380416666666667
15:26:03.621063,6.63,5.96,12014.34,23.0,0.5,1.3805277777777782
15:26:03.731884,22.14,17.55,12014.34,23.0,1.1,1.4332500000000008
15:26:03.842703,18.12,17.54,12014.34,23.0,0.3,1.3526944444444449
15:26:03.953486,5.54,5.39,12014.34,23.0,0.5,1.352694444444445
15:26:04.064216,6.39,7.27,12014.34,23.0,0.5,1.2527222222222227
15:26:04.174951,10.95,8.29,12014.34,23.0,0.8,1.2661944444444453
15:26:04.285694,19.12,14.8,12014.34,23.0,0.3,1.3528055555555563
15:26:04.396409,7.11,6.07,12014.34,23.0,0.5,1.3477500000000007
15:26:04.507241,9.43,7.1,12014.34,23.0,0.8,1.1997777777777783
15:26:04.618137,5.05,5.81,12014.34,23.0,0.3,1.200638888888889
15:26:04.728999,4.92,4.63,12014.34,23.0,0.3,1.230416666666667
15:26:04.839977,9.06,7.67,12014.34,23.0,1.1,1.250805555555556
15:26:04.950929,23.54,15.47,12014.34,23.0,0.5,1.3231111111111118
15:26:05.061922,12.0,10.08,12014.33,23.0,1.6,1.299944444444445
15:26:05.172943,14.34,12.37,12014.33,23.0,1.3,1.299944444444445
15:26:05.283964,27.16,72.43,12015.31,23.0,1.3,1.2998611111111118
15:26:05.394933,7.23,6.88,12015.31,23.0,0.3,1.3000000000000007
15:26:05.505946,7.44,6.69,12015.31,23.0,1.0,1.1999444444444447
15:26:05.616902,32.05,31.95,12021.38,23.0,1.8,1.2126944444444445
15:26:05.727853,6.55,6.09,12021.38,23.0,0.5,1.2292777777777781
15:26:05.838711,7.38,8.99,12021.38,23.0,0.5,1.1999444444444447
15:26:05.949608,35.74,14.74,12016.8,23.0,3.2,1.334944444444445
15:26:06.057867,7.92,7.0,12016.8,23.0,0.5,1.299972222222223
15:26:06.168715,5.13,4.7,12013.25,23.0,0.5,1.2999166666666673
15:26:06.279631,9.42,6.27,12013.25,23.0,0.5,1.299944444444445
15:26:06.390194,5.0,4.58,12013.03,23.0,1.3,1.6487500000000013
15:26:06.500764,5.0,4.72,12013.03,23.0,0.8,1.4755000000000011
15:26:06.611590,7.31,6.13,12013.03,23.0,0.3,1.3182222222222229
15:26:06.722439,9.8,6.98,12012.55,23.0,0.5,1.3107500000000007
15:26:06.833315,10.71,8.24,12012.55,23.0,0.5,1.3055000000000005
15:26:06.944269,8.8,7.38,12012.55,23.0,0.8,1.2526666666666673
15:26:07.055262,16.59,14.83,12012.55,23.0,1.6,1.2096944444444446
15:26:07.166235,11.53,11.69,12012.55,23.0,0.3,1.199861111111111
15:26:07.277289,4.98,4.7,12009.92,23.0,0.3,1.1999722222222227
15:26:07.388249,11.12,10.05,12009.92,23.0,1.3,1.1997222222222226
15:26:07.499207,9.29,7.94,12009.92,23.0,0.8,1.5055000000000007
15:26:07.609157,36.77,25.35,12009.9,23.0,0.8,1.3554444444444451
15:26:07.719982,9.83,10.59,12009.9,23.0,0.3,1.3554722222222226
15:26:07.830762,7.6,7.6,12014.08,23.0,2.4,1.6163333333333343
15:26:07.941281,5.14,4.79,12015.07,23.0,3.4,1.430694444444445
15:26:08.052667,7.0,6.86,12015.07,23.0,3.4,1.2999166666666673
15:26:08.163781,5.04,5.38,12014.36,23.0,1.6,1.2918333333333338
