('22:48:08.690610', 26796.43, 491.87, 8198.88, 14.0, 0.0, 1.7895555555555562)
('22:48:08.803107', 35621.3, 501.58, 8198.41, 14.0, 4.0, 1.6972777777777783)
('22:48:08.918321', 35897.19, 498.82, 8198.68, 14.0, 4.2, 1.3776388888888893)
('22:48:09.030858', 35673.54, 501.4, 8198.32, 14.0, 0.0, 1.8150833333333343)
('22:48:09.136720', 35869.65, 503.4, 8198.79, 14.0, 0.0, 1.8776666666666673)
('22:48:09.242621', 35680.44, 503.22, 8198.39, 14.0, 10.3, 1.818027777777778)
('22:48:09.358166', 35838.84, 497.38, 8198.27, 14.0, 0.0, 1.6777777777777783)
('22:48:09.469554', 34944.16, 497.19, 8198.37, 14.0, 0.0, 1.7776388888888894)
('22:48:09.575364', 35551.58, 503.65, 8222.92, 14.0, 9.1, 1.8942500000000007)
('22:48:09.682093', 36611.81, 499.31, 8239.09, 14.0, 7.7, 2.1942777777777787)
('22:48:09.792788', 37267.69, 500.3, 8257.09, 14.1, 20.0, 1.9192777777777783)
('22:48:09.898276', 36730.02, 495.28, 8268.56, 14.1, 0.0, 2.420722222222223)
('22:48:10.004885', 36784.61, 499.87, 8265.4, 14.1, 7.4, 2.2511944444444456)
------------time slot: 2015-08-02 00:00:10, band 2048 Kbps -------------
('22:48:10.120641', 36992.44, 505.51, 8210.02, 14.0, 0.0, 1.9178888888888892)
('22:48:10.227142', 37352.14, 500.38, 8211.43, 14.0, 5.9, 1.684444444444445)
('22:48:10.335754', 36750.92, 490.65, 8201.21, 14.0, 4.0, 1.5082222222222228)
('22:48:10.450645', 37188.94, 509.31, 8199.77, 14.0, 8.7, 1.7139722222222233)
('22:48:10.564315', 37037.07, 496.4, 8199.77, 14.0, 0.0, 2.118861111111112)
('22:48:10.670011', 37078.32, 494.3, 8201.9, 14.0, 0.0, 2.2138333333333344)
('22:48:10.779436', 36735.69, 506.11, 8202.52, 14.0, 10.0, 1.9386944444444447)
('22:48:10.885572', 37027.56, 502.1, 8201.77, 14.0, 4.0, 1.9165833333333344)
('22:48:11.000147', 37063.79, 492.48, 8199.57, 14.0, 0.0, 1.8361388888888897)
('22:48:11.105973', 36770.5, 503.57, 8202.25, 14.0, 0.0, 1.9165277777777792)
('22:48:11.213138', 37305.64, 497.28, 8227.34, 14.0, 0.0, 1.8469444444444454)
('22:48:11.319264', 36912.82, 502.15, 8240.01, 14.0, 7.7, 1.7111111111111128)
('22:48:11.434024', 37222.41, 500.79, 8251.19, 14.0, 18.2, 2.1081666666666674)
('22:48:11.540893', 36861.62, 498.66, 8272.36, 14.1, 8.0, 2.160111111111112)
('22:48:11.655621', 36837.16, 500.93, 8273.25, 14.1, 0.0, 2.5300833333333337)
------------time slot: 2015-08-02 00:00:11, band 2048 Kbps -------------
('22:48:11.762384', 36672.9, 499.15, 8219.95, 14.0, 3.8, 1.9645000000000015)
('22:48:11.874888', 37290.93, 501.55, 8195.47, 14.0, 7.4, 1.7159444444444452)
('22:48:11.987346', 36814.05, 501.75, 8194.15, 14.0, 7.4, 1.7410000000000008)
('22:48:12.102375', 37171.56, 499.62, 8194.46, 14.0, 0.0, 1.633194444444445)
('22:48:12.208407', 37064.03, 492.74, 8195.79, 14.0, 0.0, 1.7331666666666683)
('22:48:12.313692', 36939.75, 506.16, 8211.59, 14.0, 0.0, 3.0741388888888888)
('22:48:12.419955', 36461.78, 501.5, 8198.91, 14.0, 0.0, 1.688444444444445)
('22:48:12.532681', 37106.34, 500.56, 8198.17, 14.0, 3.8, 1.7445555555555563)
('22:48:12.647952', 37007.99, 498.57, 8196.64, 14.0, 4.0, 1.699944444444445)
('22:48:12.763017', 36978.31, 499.46, 8204.15, 14.0, 4.8, 2.092027777777778)
('22:48:12.872571', 36759.53, 495.98, 8229.04, 14.0, 0.0, 2.028583333333335)
('22:48:12.978607', 36983.52, 502.57, 8241.98, 14.0, 4.0, 1.7055000000000002)
('22:48:13.093425', 36949.35, 501.08, 8259.09, 14.1, 9.1, 2.0616666666666674)
('22:48:13.199865', 34889.53, 500.67, 8271.79, 14.1, 8.3, 2.5727777777777785)
('22:48:13.306710', 35578.76, 498.77, 8272.61, 14.1, 9.1, 2.071305555555556)
------------time slot: 2015-08-02 00:00:12, band 4314.0 Kbps -------------
('22:48:13.413139', 35237.07, 500.72, 8237.97, 14.0, 5.3, 1.8444722222222225)
('22:48:13.522342', 35202.84, 497.57, 8232.82, 14.0, 10.0, 1.7083611111111117)
('22:48:13.628491', 35270.61, 502.04, 8249.73, 14.0, 10.0, 1.9028055555555565)
('22:48:13.734471', 35549.65, 502.84, 8260.39, 14.1, 0.0, 1.76063888888889)
('22:48:13.843308', 35160.01, 57330.06, 8255.98, 14.1, 7.7, 1.7379444444444452)
